#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
74,596,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.4 Estrategias de seguimiento,23904,ENSE-SEC.43,"A partir de actividades del plan de trabajo del jefe de enseñanza, identificar las estrategias de seguimiento al trabajo docente",Comprensión,76.202,0.233,0.233,-0.174,-0.202,-0.176,2017,Ancla
75,444,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.4 Estrategias de seguimiento,23905,ENSE-SEC.44,"A partir de una problemática de aprendizaje en la asignatura, seleccionar las estrategias que le permitan al jefe de enseñanza dar seguimiento para orientar su trabajo",Aplicación,74.519,0.178,-0.118,-0.223,0.178,-0.14,2017,Ancla
76,1530,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.4 Estrategias de seguimiento,23905,ENSE-SEC.44,"A partir de una problemática de aprendizaje en la asignatura, seleccionar las estrategias que le permitan al jefe de enseñanza dar seguimiento para orientar su trabajo",Aplicación,,,,,,,Nuevo,Nuevo
77,1634,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.4 Estrategias de seguimiento,23905,ENSE-SEC.44,"A partir de una problemática de aprendizaje en la asignatura, seleccionar las estrategias que le permitan al jefe de enseñanza dar seguimiento para orientar su trabajo",Aplicación,,,,,,,Piloto,Piloto
78,641,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.1 Colaboración con diferentes instituciones, organismos y dependencias",23906,ENSE-SEC.45,"A partir de una situación de necesidades de formación profesional, seleccionar la estrategia colaborativa que permita la vinculación con instituciones, organismos o dependencias que favorezca el desarrollo profesional docente",Comprensión,66.827,0.193,0.193,-0.207,-0.291,-0.067,2017,Ancla
79,1087,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.1 Colaboración con diferentes instituciones, organismos y dependencias",23906,ENSE-SEC.45,"A partir de una situación de necesidades de formación profesional, seleccionar la estrategia colaborativa que permita la vinculación con instituciones, organismos o dependencias que favorezca el desarrollo profesional docente",Comprensión,,,,,,,Nuevo,Nuevo
80,496,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.1 Colaboración con diferentes instituciones, organismos y dependencias",23907,ENSE-SEC.46,"A partir de acciones propuestas por el jefe de enseñanza para el desarrollo profesional docente, identificar las instituciones, organismos o dependencias que contribuyan a su implementación",Conocimiento,84.375,0.354,-0.213,-0.306,-0.216,0.354,2017,Ancla
81,1486,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.1 Colaboración con diferentes instituciones, organismos y dependencias",23907,ENSE-SEC.46,"A partir de acciones propuestas por el jefe de enseñanza para el desarrollo profesional docente, identificar las instituciones, organismos o dependencias que contribuyan a su implementación",Conocimiento,,,,,,,Nuevo,Nuevo
82,652,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.2 Acciones a desarrollar con diferentes instituciones, organismos y dependencias",23908,ENSE-SEC.47,"A partir de una serie de acciones propuestas por el jefe de enseñanza que vinculen instituciones, organismos o dependencias, identificar las que atiendan las necesidades de desarrollo profesional del docente de la asignatura",Comprensión,79.808,0.182,-0.205,0.182,-0.069,-0.195,2017,Ancla
83,2153,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.2 Acciones a desarrollar con diferentes instituciones, organismos y dependencias",23908,ENSE-SEC.47,"A partir de una serie de acciones propuestas por el jefe de enseñanza que vinculen instituciones, organismos o dependencias, identificar las que atiendan las necesidades de desarrollo profesional del docente de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
84,1200,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.2 Acciones a desarrollar con diferentes instituciones, organismos y dependencias",52017,ENSE-SEC.48.A,"A partir de necesidades de formación detectadas por el jefe de enseñanza en el colectivo docente, distinguir las acciones vinculadas con otras instituciones u organismos que propician la profesionalización",Aplicación,,,,,,,Nuevo,Nuevo
85,1202,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.2 Acciones a desarrollar con diferentes instituciones, organismos y dependencias",52017,ENSE-SEC.48.A,"A partir de necesidades de formación detectadas por el jefe de enseñanza en el colectivo docente, distinguir las acciones vinculadas con otras instituciones u organismos que propician la profesionalización",Aplicación,,,,,,,Nuevo,Nuevo
86,1324,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,"2.4.2 Acciones a desarrollar con diferentes instituciones, organismos y dependencias",52017,ENSE-SEC.48.A,"A partir de necesidades de formación detectadas por el jefe de enseñanza en el colectivo docente, distinguir las acciones vinculadas con otras instituciones u organismos que propician la profesionalización",Aplicación,,,,,,,Piloto,Piloto
87,1205,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,2.4.3 Vinculación con las autoridades educativas para el desarrollo profesional docente,52019,ENSE-SEC.49.A,"A partir de condiciones institucionales dentro del marco normativo vigente, identificar las relacionadas con las acciones dirigidas al desarrollo profesional docente",Conocimiento,,,,,,,Nuevo,Nuevo
88,1206,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,2.4.3 Vinculación con las autoridades educativas para el desarrollo profesional docente,52019,ENSE-SEC.49.A,"A partir de condiciones institucionales dentro del marco normativo vigente, identificar las relacionadas con las acciones dirigidas al desarrollo profesional docente",Conocimiento,,,,,,,Nuevo,Nuevo
89,1560,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,2.4.3 Vinculación con las autoridades educativas para el desarrollo profesional docente,52019,ENSE-SEC.49.A,"A partir de condiciones institucionales dentro del marco normativo vigente, identificar las relacionadas con las acciones dirigidas al desarrollo profesional docente",Conocimiento,,,,,,,Piloto,Piloto
90,1029,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,2.4.3 Vinculación con las autoridades educativas para el desarrollo profesional docente,23911,ENSE-SEC.50,"A partir de necesidades de formación profesional docente, seleccionar las acciones en las cuales pueden intervenir de forma articulada las autoridades educativas",Comprensión,,,,,,,Nuevo,Nuevo
91,1830,1,RS,2. Gestión escolar,2.4 Vinculación con diferentes instancias para el desarrollo profesional docente,2.4.3 Vinculación con las autoridades educativas para el desarrollo profesional docente,23911,ENSE-SEC.50,"A partir de necesidades de formación profesional docente, seleccionar las acciones en las cuales pueden intervenir de forma articulada las autoridades educativas",Comprensión,,,,,,,Nuevo,Nuevo
92,263,1,RS,7. Química,7.1 Componentes del currículo,"7.1.1 Propósitos educativos, enfoque, perfil de egreso y campos de formación",23964,ENSE-QUIM.06,"A partir de propósitos de la asignatura, identificar su relación con los rasgos del perfil de egreso",Conocimiento,77.273,0.691,-0.654,-9,-0.59,0.691,2017,Ancla
93,934,1,RS,7. Química,7.1 Componentes del currículo,"7.1.1 Propósitos educativos, enfoque, perfil de egreso y campos de formación",23964,ENSE-QUIM.06,"A partir de propósitos de la asignatura, identificar su relación con los rasgos del perfil de egreso",Conocimiento,,,,,,,Nuevo,Nuevo
94,356,1,RS,7. Química,7.1 Componentes del currículo,"7.1.1 Propósitos educativos, enfoque, perfil de egreso y campos de formación",23965,ENSE-QUIM.07,"A partir de situaciones de aprendizaje que desarrolle el docente, distinguir la que esté de acuerdo con el enfoque de la asignatura",Comprensión,68.182,0.171,0.171,-0.474,-0.224,-0.161,2017,Ancla
95,987,1,RS,7. Química,7.1 Componentes del currículo,"7.1.1 Propósitos educativos, enfoque, perfil de egreso y campos de formación",23965,ENSE-QUIM.07,"A partir de situaciones de aprendizaje que desarrolle el docente, distinguir la que esté de acuerdo con el enfoque de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
96,936,1,RS,7. Química,7.1 Componentes del currículo,7.1.2 Progresión de los contenidos de la asignatura a lo largo de la educación básica,23966,ENSE-QUIM.08,"A partir de contenidos propios de la asignatura, identificar su progresión en la educación básica",Conocimiento,,,,,,,Nuevo,Nuevo
97,940,1,RS,7. Química,7.1 Componentes del currículo,7.1.2 Progresión de los contenidos de la asignatura a lo largo de la educación básica,23966,ENSE-QUIM.08,"A partir de contenidos propios de la asignatura, identificar su progresión en la educación básica",Conocimiento,,,,,,,Nuevo,Nuevo
98,1252,1,RS,7. Química,7.1 Componentes del currículo,7.1.2 Progresión de los contenidos de la asignatura a lo largo de la educación básica,23966,ENSE-QUIM.08,"A partir de contenidos propios de la asignatura, identificar su progresión en la educación básica",Conocimiento,,,,,,,Nuevo,Nuevo
99,273,1,RS,7. Química,7.1 Componentes del currículo,7.1.3 Conocimiento de los contenidos de la asignatura y su organización en la educación secundaria,23967,ENSE-QUIM.09,"A partir de contenidos de la asignatura, identificar la organización de acuerdo con los propósitos o el enfoque en el programa",Conocimiento,77.273,0.409,0.409,-0.529,-9,-0.424,2017,Ancla
100,943,1,RS,7. Química,7.1 Componentes del currículo,7.1.3 Conocimiento de los contenidos de la asignatura y su organización en la educación secundaria,23967,ENSE-QUIM.09,"A partir de contenidos de la asignatura, identificar la organización de acuerdo con los propósitos o el enfoque en el programa",Conocimiento,,,,,,,Nuevo,Nuevo
101,973,1,RS,7. Química,7.1 Componentes del currículo,7.1.3 Conocimiento de los contenidos de la asignatura y su organización en la educación secundaria,23967,ENSE-QUIM.09,"A partir de contenidos de la asignatura, identificar la organización de acuerdo con los propósitos o el enfoque en el programa",Conocimiento,,,,,,,Nuevo,Nuevo
102,1099,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.1 Conocimientos previos, concepciones y creencias sobre los contenidos de la asignatura",52038,ENSE-QUIM.10.A,"A partir de situaciones de clase, diferenciar aquella que considera los conocimientos previos, las concepciones o las creencias de los alumnos al abordar los contenidos de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
103,1306,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.1 Conocimientos previos, concepciones y creencias sobre los contenidos de la asignatura",52038,ENSE-QUIM.10.A,"A partir de situaciones de clase, diferenciar aquella que considera los conocimientos previos, las concepciones o las creencias de los alumnos al abordar los contenidos de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
104,1400,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.1 Conocimientos previos, concepciones y creencias sobre los contenidos de la asignatura",52038,ENSE-QUIM.10.A,"A partir de situaciones de clase, diferenciar aquella que considera los conocimientos previos, las concepciones o las creencias de los alumnos al abordar los contenidos de la asignatura",Comprensión,,,,,,,Piloto,Piloto
105,1058,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.2 Propósitos educativos, enfoque y contenidos de la asignatura",23969,ENSE-QUIM.11,"A partir de estrategias didácticas, distinguir aquellas que sean congruentes con el enfoque, los propósitos educativos o los contenidos de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
106,1179,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.2 Propósitos educativos, enfoque y contenidos de la asignatura",23969,ENSE-QUIM.11,"A partir de estrategias didácticas, distinguir aquellas que sean congruentes con el enfoque, los propósitos educativos o los contenidos de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
107,407,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.2 Propósitos educativos, enfoque y contenidos de la asignatura",23970,ENSE-QUIM.12,"A partir de situaciones de aula, reconocer aquella que represente una estrategia didáctica favorable con el enfoque, los propósitos educativos o los contenidos de la asignatura",Aplicación,77.273,0.632,-0.774,-0.249,0.632,-9,2017,Ancla
108,1004,1,RS,7. Química,7.2 Enseñanza y desarrollo integral de los adolescentes,"7.2.2 Propósitos educativos, enfoque y contenidos de la asignatura",23970,ENSE-QUIM.12,"A partir de situaciones de aula, reconocer aquella que represente una estrategia didáctica favorable con el enfoque, los propósitos educativos o los contenidos de la asignatura",Aplicación,,,,,,,Nuevo,Nuevo
109,409,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,"7.3.1 Principios, conceptos o nociones centrales de la disciplina y su relación con la asignatura",23971,ENSE-QUIM.17,"A partir de principios, conceptos o nociones centrales de la disciplina, identificar los que corresponden a la asignatura",Conocimiento,45.455,0.308,-0.167,-0.522,-0.376,0.308,2017,Ancla
110,413,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,"7.3.1 Principios, conceptos o nociones centrales de la disciplina y su relación con la asignatura",23971,ENSE-QUIM.17,"A partir de principios, conceptos o nociones centrales de la disciplina, identificar los que corresponden a la asignatura",Conocimiento,72.727,0.253,-0.096,0.253,-9,-0.613,2017,Ancla
111,1467,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,"7.3.1 Principios, conceptos o nociones centrales de la disciplina y su relación con la asignatura",52043,ENSE-QUIM.18.A,"A partir de una serie de enunciados, identificar los que corresponden a conceptos, principios o nociones centrales de la disciplina",Comprensión,,,,,,,Nuevo,Nuevo
112,1483,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,"7.3.1 Principios, conceptos o nociones centrales de la disciplina y su relación con la asignatura",52043,ENSE-QUIM.18.A,"A partir de una serie de enunciados, identificar los que corresponden a conceptos, principios o nociones centrales de la disciplina",Comprensión,,,,,,,Nuevo,Nuevo
113,1114,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.2 Formas de construir y saber de la disciplina,23973,ENSE-QUIM.19,"A partir de una serie de situaciones didácticas, identificar la forma en que se construye el saber en la disciplina",Aplicación,,,,,,,Nuevo,Nuevo
114,1531,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.2 Formas de construir y saber de la disciplina,23973,ENSE-QUIM.19,"A partir de una serie de situaciones didácticas, identificar la forma en que se construye el saber en la disciplina",Aplicación,,,,,,,Nuevo,Nuevo
115,367,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.2 Formas de construir y saber de la disciplina,23974,ENSE-QUIM.20,"A partir de un contenido, identificar las aportaciones que contribuyeron al desarrollo de la disciplina",Conocimiento,63.636,0.617,-0.349,0.617,-0.474,-0.57,2017,Ancla
116,438,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.2 Formas de construir y saber de la disciplina,23974,ENSE-QUIM.20,"A partir de un contenido, identificar las aportaciones que contribuyeron al desarrollo de la disciplina",Conocimiento,31.818,0.15,-0.167,-9,-0.47,0.15,2017,Ancla
117,433,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.3 Momento del desarrollo histórico y corrientes teóricas de la disciplina,23975,ENSE-QUIM.21,"A partir de una serie de momentos históricos, relacionarlos con las corrientes teóricas de la disciplina",Comprensión,86.364,0.741,-0.59,-0.645,-9,0.741,2017,Ancla
118,1079,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.3 Momento del desarrollo histórico y corrientes teóricas de la disciplina,23975,ENSE-QUIM.21,"A partir de una serie de momentos históricos, relacionarlos con las corrientes teóricas de la disciplina",Comprensión,,,,,,,Nuevo,Nuevo
119,1239,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.3 Momento del desarrollo histórico y corrientes teóricas de la disciplina,52048,ENSE-QUIM.22.A,"A partir de las características del desarrollo histórico de la disciplina, identificar su rasgo distintivo en una época determinada",Conocimiento,,,,,,,Nuevo,Nuevo
120,2313,1,RS,7. Química,7.3 Elementos fundamentales de la disciplina relacionada con la asignatura,7.3.3 Momento del desarrollo histórico y corrientes teóricas de la disciplina,52048,ENSE-QUIM.22.A,"A partir de las características del desarrollo histórico de la disciplina, identificar su rasgo distintivo en una época determinada",Conocimiento,,,,,,,Nuevo,Nuevo
