#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
85,724,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,52049,ATP-LENGUA-SEC.36.A,"A partir de un problema de aprendizaje, identificar la estrategia de asesoramiento que desafíe al docente para favorecer que todos los alumnos aprendan",Aplicación,,,,,,,Piloto Fijo,Piloto Fijo
86,507,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,52066,ATP-LENGUA-SEC.37.A,"A partir de estrategias del asesor acerca de un desafío propuesto por el docente en el aula, identificar la que favorece que todos los alumnos aprendan",Comprensión,,,,,,,Nuevo ,Nuevo 
87,627,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,52066,ATP-LENGUA-SEC.37.A,"A partir de estrategias del asesor acerca de un desafío propuesto por el docente en el aula, identificar la que favorece que todos los alumnos aprendan",Comprensión,,,,,,,Nuevo ,Nuevo 
88,655,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,52066,ATP-LENGUA-SEC.37.A,"A partir de estrategias del asesor acerca de un desafío propuesto por el docente en el aula, identificar la que favorece que todos los alumnos aprendan",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
89,107,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.5 Uso de materiales,23517,ATP-LENGUA-SEC.38,"A partir de acciones de asesoría, identificar las que se relacionan con propósitos de una escuela formadora de lectores.",Comprensión,47.290,0.252,-0.15,-0.264,0.252,-0.043,2017,Ancla
90,464,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.5 Uso de materiales,23517,ATP-LENGUA-SEC.38,"A partir de acciones de asesoría, identificar las que se relacionan con propósitos de una escuela formadora de lectores.",Comprensión,73.400,0.399,-0.289,-0.222,-0.233,0.399,2017,Ancla
91,109,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,23518,ATP-LENGUA-SEC.39,"A partir de estrategias de evaluación del lenguaje oral y escrito, identificar las que se relacionan con la evaluación formativa.",Conocimiento,17.490,0.168,-0.147,-0.054,0.168,-0.077,2017,Ancla
92,110,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,23518,ATP-LENGUA-SEC.39,"A partir de estrategias de evaluación del lenguaje oral y escrito, identificar las que se relacionan con la evaluación formativa.",Conocimiento,36.450,0.207,-0.054,0.207,-0.241,-0.064,2017,Ancla
93,111,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,23519,ATP-LENGUA-SEC.40,"A partir de sugerencias de asesoría en el campo del lenguaje y la comunicación, identificar las que fomentan la evaluación formativa del lenguaje oral o escrito",Comprensión,57.640,0.284,0.284,-0.136,-0.137,-0.263,2017,Ancla
94,113,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,23519,ATP-LENGUA-SEC.40,"A partir de sugerencias de asesoría en el campo del lenguaje y la comunicación, identificar las que fomentan la evaluación formativa del lenguaje oral o escrito",Comprensión,55.670,0.254,0.254,-0.18,-0.181,-0.147,2017,Ancla
95,115,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,23520,ATP-LENGUA-SEC.41,"A partir de actividades de evaluación incluidas en una ruta de mejora, identificar las que permiten evaluar la práctica docente.",Conocimiento,40.390,0.232,-0.148,0.232,-0.12,-0.174,2017,Ancla
96,409,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,23520,ATP-LENGUA-SEC.41,"A partir de actividades de evaluación incluidas en una ruta de mejora, identificar las que permiten evaluar la práctica docente.",Conocimiento,57.640,0.246,-0.218,0.246,-0.147,-0.126,2017,Ancla
97,536,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,23521,ATP-LENGUA-SEC.42,"A partir de estrategias de evaluación de las prácticas docentes sugeridas en Consejo Técnico Escolar, identificar las que permiten mejorar dichas prácticas",Comprensión,,,,,,,Nuevo ,Nuevo 
98,584,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,23521,ATP-LENGUA-SEC.42,"A partir de estrategias de evaluación de las prácticas docentes sugeridas en Consejo Técnico Escolar, identificar las que permiten mejorar dichas prácticas",Comprensión,,,,,,,Piloto Variable,Piloto Variable
99,300,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,23522,ATP-LENGUA-SEC.43,"A partir de los resultados de evaluaciones internas, identificar las estrategias que permiten mejorar la enseñanza de la lengua oral y escrita en los alumnos",Comprensión,72.660,0.172,-0.092,0.172,-0.141,-0.176,2017,Ancla
100,510,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,23522,ATP-LENGUA-SEC.43,"A partir de los resultados de evaluaciones internas, identificar las estrategias que permiten mejorar la enseñanza de la lengua oral y escrita en los alumnos",Comprensión,,,,,,,Piloto Variable,Piloto Variable
101,573,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,23523,ATP-LENGUA-SEC.44,"A partir de resultados de evaluación, identificar las que provienen de evaluaciones internas o externas",Conocimiento,,,,,,,Nuevo ,Nuevo 
102,121,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,23523,ATP-LENGUA-SEC.44,"A partir de resultados de evaluación, identificar las que provienen de evaluaciones internas o externas",Conocimiento,84.480,0.18,-0.159,0.18,-0.117,-0.092,2017,Ancla
103,602,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,23523,ATP-LENGUA-SEC.44,"A partir de resultados de evaluación, identificar las que provienen de evaluaciones internas o externas",Conocimiento,,,,,,,Piloto Variable,Piloto Variable
104,125,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,23524,ATP-LENGUA-SEC.45,"A partir de características culturales del contexto escolar, identificar las que orientan la asesoría sobre el aprendizaje del lenguaje oral y escrito",Comprensión,80.050,0.227,0.227,-0.097,-0.146,-0.196,2017,Ancla
105,231,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,23524,ATP-LENGUA-SEC.45,"A partir de características culturales del contexto escolar, identificar las que orientan la asesoría sobre el aprendizaje del lenguaje oral y escrito",Comprensión,74.140,0.307,-0.15,0.307,-0.264,-0.172,2017,Específico
106,522,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,23525,ATP-LENGUA-SEC.46,"A partir de características culturales del contexto escolar, identificar estrategias de asesoría que favorezcan el aprendizaje del lenguaje oral y escrito",Aplicación,,,,,,,Nuevo ,Nuevo 
107,237,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,23525,ATP-LENGUA-SEC.46,"A partir de características culturales del contexto escolar, identificar estrategias de asesoría que favorezcan el aprendizaje del lenguaje oral y escrito",Aplicación,57.880,0.308,0.308,-0.239,-0.199,-0.172,2017,Específico
108,267,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,23525,ATP-LENGUA-SEC.46,"A partir de características culturales del contexto escolar, identificar estrategias de asesoría que favorezcan el aprendizaje del lenguaje oral y escrito",Aplicación,58.130,0.229,-0.243,-0.226,0.229,-0.055,2017,Específico
109,529,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,23526,ATP-LENGUA-SEC.47,"A partir de acciones docentes centradas en las prácticas sociales del lenguaje oral o escrito, identificar las que favorecen la atención a la diversidad lingüística.",Comprensión,,,,,,,Nuevo ,Nuevo 
110,130,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,23526,ATP-LENGUA-SEC.47,"A partir de acciones docentes centradas en las prácticas sociales del lenguaje oral o escrito, identificar las que favorecen la atención a la diversidad lingüística.",Comprensión,77.590,0.258,0.258,-0.16,-0.148,-0.274,2017,Específico
111,520,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,23527,ATP-LENGUA-SEC.48,"A partir de una problemática relacionada con las prácticas sociales del lenguaje oral o escrito en el aula, identificar las estrategias de asesoría que favorecen la atención a la diversidad cultural",Aplicación,,,,,,,Nuevo ,Nuevo 
112,132,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,23527,ATP-LENGUA-SEC.48,"A partir de una problemática relacionada con las prácticas sociales del lenguaje oral o escrito en el aula, identificar las estrategias de asesoría que favorecen la atención a la diversidad cultural",Aplicación,67.490,0.172,0.172,-0.137,-0.201,-0.118,2017,Específico
113,461,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,23527,ATP-LENGUA-SEC.48,"A partir de una problemática relacionada con las prácticas sociales del lenguaje oral o escrito en el aula, identificar las estrategias de asesoría que favorecen la atención a la diversidad cultural",Aplicación,74.140,0.293,-0.135,-0.29,0.293,-0.11,2017,Específico
114,393,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,23528,ATP-LENGUA-SEC.49,"A partir de acciones de asesoría, seleccionar las que orientan sobre la identificación de alumnos con necesidades educativas especiales",Comprensión,53.940,0.34,-0.159,-0.174,-0.269,0.34,2017,Específico
115,405,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,23528,ATP-LENGUA-SEC.49,"A partir de acciones de asesoría, seleccionar las que orientan sobre la identificación de alumnos con necesidades educativas especiales",Comprensión,28.330,0.169,-0.082,0.169,-0.196,-0.06,2017,Específico
116,553,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,23529,ATP-LENGUA-SEC.50,"A partir de la aptitud sobresaliente de un alumno, identificar la instancia que favorece el enriquecimiento extraescolar",Conocimiento,,,,,,,Nuevo ,Nuevo 
117,439,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,23529,ATP-LENGUA-SEC.50,"A partir de la aptitud sobresaliente de un alumno, identificar la instancia que favorece el enriquecimiento extraescolar",Conocimiento,39.660,0.229,-0.14,-0.134,0.229,-0.186,2017,Específico
118,672,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,23529,ATP-LENGUA-SEC.50,"A partir de la aptitud sobresaliente de un alumno, identificar la instancia que favorece el enriquecimiento extraescolar",Conocimiento,,,,,,,Piloto Variable,Piloto Variable
119,526,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.2 Inclusión de los alumnos,23530,ATP-LENGUA-SEC.51,"A partir de las necesidades educativas especiales de un alumno con discapacidad, identificar la estrategia que favorece su inclusión en el aula",Aplicación,,,,,,,Nuevo ,Nuevo 
120,547,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.2 Inclusión de los alumnos,23530,ATP-LENGUA-SEC.51,"A partir de las necesidades educativas especiales de un alumno con discapacidad, identificar la estrategia que favorece su inclusión en el aula",Aplicación,,,,,,,Nuevo ,Nuevo 
121,578,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.2 Inclusión de los alumnos,23530,ATP-LENGUA-SEC.51,"A partir de las necesidades educativas especiales de un alumno con discapacidad, identificar la estrategia que favorece su inclusión en el aula",Aplicación,,,,,,,Nuevo ,Nuevo 
122,537,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,23531,ATP-LENGUA-SEC.52,"A partir de las necesidades educativas especiales de un alumno con aptitudes sobresalientes, identificar la adecuación curricular que favorezca el desarrollo del lenguaje oral o escrito.",Aplicación,,,,,,,Nuevo ,Nuevo 
123,681,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,23531,ATP-LENGUA-SEC.52,"A partir de las necesidades educativas especiales de un alumno con aptitudes sobresalientes, identificar la adecuación curricular que favorezca el desarrollo del lenguaje oral o escrito.",Aplicación,,,,,,,Nuevo ,Nuevo 
124,162,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,23531,ATP-LENGUA-SEC.52,"A partir de las necesidades educativas especiales de un alumno con aptitudes sobresalientes, identificar la adecuación curricular que favorezca el desarrollo del lenguaje oral o escrito.",Aplicación,61.820,0.283,-0.097,-0.233,-0.187,0.283,2017,Específico
