#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,
82,492,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,24261,ATP-EDUFIS.33,"A partir de un listado de actividades específicas que se realizan en Educación Física, identificar aquellas que asesoren al docente para lograr una atención diferenciada en los alumnos",Comprensión,,,,,,,Piloto Variable,Piloto Variable,,,,,,,,,,,,
83,124,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.5 Uso de materiales,24262,ATP-EDUFIS.34,"A partir de actividades que indiquen la utilidad y pertinencia de diversos materiales, identificar aquellos que promueven su uso formativo",Comprensión,68.77,0.238,-0.178,-0.215,-0.136,0.238,2017,Ancla,,,,,,,,,,,,
84,207,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.5 Uso de materiales,24262,ATP-EDUFIS.34,"A partir de actividades que indiquen la utilidad y pertinencia de diversos materiales, identificar aquellos que promueven su uso formativo",Comprensión,40.625,0.255,-0.183,-0.133,-0.173,0.255,2016,Específico ,,,,,,,,,,,,
85,517,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,51868,ATP-EDUFIS.35.A,"A partir de características de los tipos de evaluación, identificar aquellas que corresponden a la evaluación formativa",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
86,521,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,51868,ATP-EDUFIS.35.A,"A partir de características de los tipos de evaluación, identificar aquellas que corresponden a la evaluación formativa",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
87,567,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,51868,ATP-EDUFIS.35.A,"A partir de características de los tipos de evaluación, identificar aquellas que corresponden a la evaluación formativa",Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,
88,59,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,24264,ATP-EDUFIS.36,"A partir de una situación didáctica en la que se usa la evaluación formativa, identificar las acciones que sirven para asesorar al docente sobre la evaluación del aprendizaje del alumno",Comprensión,45.1,0.153,0.153,-0.153,-0.269,-0.051,2015,Específico ,,,,,,,,,,,,
89,780,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,24264,ATP-EDUFIS.36,"A partir de una situación didáctica en la que se usa la evaluación formativa, identificar las acciones que sirven para asesorar al docente sobre la evaluación del aprendizaje del alumno",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
90,782,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.1 Evaluación formativa de los aprendizajes,24264,ATP-EDUFIS.36,"A partir de una situación didáctica en la que se usa la evaluación formativa, identificar las acciones que sirven para asesorar al docente sobre la evaluación del aprendizaje del alumno",Comprensión,,,,,,,Piloto Variable,Piloto Variable,,,,,,,,,,,,
91,74,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,24265,ATP-EDUFIS.37,A partir de un listado de evaluaciones identificar aquella que permite la mejora de la práctica docente,Conocimiento,82.53,0.395,-0.308,0.395,-0.098,-0.331,2017,Ancla,,,,,,,,,,,,
92,149,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,24265,ATP-EDUFIS.37,A partir de un listado de evaluaciones identificar aquella que permite la mejora de la práctica docente,Conocimiento,45.313,0.182,-0.248,0.182,-0.133,-0.034,2016,Específico ,,,,,,,,,,,,
93,60,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,24266,ATP-EDUFIS.38,"A partir de la observación que realiza el asesor del docente en la sesión de Educación Física, identificar la estrategia de evaluación que permite la mejora de las actividades del docente",Comprensión,77.1,0.191,-0.282,-0.102,-0.02,0.191,2015,Específico ,,,,,,,,,,,,
94,375,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,24266,ATP-EDUFIS.38,"A partir de la observación que realiza el asesor del docente en la sesión de Educación Física, identificar la estrategia de evaluación que permite la mejora de las actividades del docente",Comprensión,79.167,0.155,-0.237,-0.026,0.155,-0.017,2016,Específico ,,,,,,,,,,,,
95,788,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.2 Evaluación de las prácticas docentes y asesoría,24266,ATP-EDUFIS.38,"A partir de la observación que realiza el asesor del docente en la sesión de Educación Física, identificar la estrategia de evaluación que permite la mejora de las actividades del docente",Comprensión,,,,,,,Piloto Variable,Piloto Variable,,,,,,,,,,,,
96,69,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,24267,ATP-EDUFIS.39,"A partir de los resultados de la evaluación bimestral de un grupo de Educación Física, identificar las acciones que permiten elevar los niveles de logro",Aplicación,57.99,0.369,0.369,-0.422,-0.172,-0.139,2017,Ancla,,,,,,,,,,,,
97,270,1,RS,2. Estrategias para la asesoría,2.3 Evaluación,2.3.3 Evaluaciones internas y externas,24267,ATP-EDUFIS.39,"A partir de los resultados de la evaluación bimestral de un grupo de Educación Física, identificar las acciones que permiten elevar los niveles de logro",Aplicación,64.31,0.352,0.352,-0.211,-0.356,-0.215,2017,Ancla,,,,,,,,,,,,
98,71,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24268,ATP-EDUFIS.40,"A partir de las actividades de una sesión de Educación Física, identificar el tipo de asesoría que apoye al docente para fortalecer las características culturales de una escuela",Comprensión,71.38,0.31,-0.274,-0.227,0.31,-0.219,2017,Ancla,,,,,,,,,,,,
99,798,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24268,ATP-EDUFIS.40,"A partir de las actividades de una sesión de Educación Física, identificar el tipo de asesoría que apoye al docente para fortalecer las características culturales de una escuela",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
100,799,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24268,ATP-EDUFIS.40,"A partir de las actividades de una sesión de Educación Física, identificar el tipo de asesoría que apoye al docente para fortalecer las características culturales de una escuela",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
101,801,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,51872,ATP-EDUFIS.41.A,"A partir de la descripción de un contexto escolar pluricultural, identificar las acciones de asesoría que se vinculan con los desafíos de la misma",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
102,802,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,51872,ATP-EDUFIS.41.A,"A partir de la descripción de un contexto escolar pluricultural, identificar las acciones de asesoría que se vinculan con los desafíos de la misma",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
103,670,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,51872,ATP-EDUFIS.41.A,"A partir de la descripción de un contexto escolar pluricultural, identificar las acciones de asesoría que se vinculan con los desafíos de la misma",Aplicación,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,
104,65,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24270,ATP-EDUFIS.42,"A partir del planteamiento de actividades realizadas por los alumnos en la clase de Educación Física, identificar aquellas que favorecen el conocimiento de los juegos tradicionales",Comprensión,72.86,0.247,-0.15,0.247,-0.313,-2,2017,Ancla,,,,,,,,,,,,
105,636,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24270,ATP-EDUFIS.42,"A partir del planteamiento de actividades realizadas por los alumnos en la clase de Educación Física, identificar aquellas que favorecen el conocimiento de los juegos tradicionales",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
106,807,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.1 Enseñanza en los contextos escolares,24270,ATP-EDUFIS.42,"A partir del planteamiento de actividades realizadas por los alumnos en la clase de Educación Física, identificar aquellas que favorecen el conocimiento de los juegos tradicionales",Comprensión,,,,,,,Piloto Variable,Piloto Variable,,,,,,,,,,,,
107,66,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,24271,ATP-EDUFIS.43,"A partir de las acciones que realiza el asesor, identificar aquella que favorece la atención a la diversidad cultural y lingüística de los alumnos",Comprensión,79.18,0.364,0.364,-0.3,-0.284,-0.186,2017,Ancla,,,,,,,,,,,,
108,318,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,24271,ATP-EDUFIS.43,"A partir de las acciones que realiza el asesor, identificar aquella que favorece la atención a la diversidad cultural y lingüística de los alumnos",Comprensión,73.61,0.192,0.192,-0.149,-0.138,-0.179,2017,Ancla,,,,,,,,,,,,
109,169,1,RS,2. Estrategias para la asesoría,2.4 Atención a la diversidad cultural y lingüística,2.4.2 Prácticas sociales,24271,ATP-EDUFIS.43,"A partir de las acciones que realiza el asesor, identificar aquella que favorece la atención a la diversidad cultural y lingüística de los alumnos",Comprensión,45.573,0.183,-0.063,0.183,-0.196,-0.212,2016,Específico ,,,,,,,,,,,,
110,64,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,24272,ATP-EDUFIS.44,"A partir de un listado de las aptitudes sobresalientes de un alumno de la clase de Educación Física, identificar la acción de asesoría que proporciona los elementos al docente para su atención.",Aplicación,82.53,0.176,-0.095,-0.244,-0.138,0.176,2017,Ancla,,,,,,,,,,,,
111,266,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,24272,ATP-EDUFIS.44,"A partir de un listado de las aptitudes sobresalientes de un alumno de la clase de Educación Física, identificar la acción de asesoría que proporciona los elementos al docente para su atención.",Aplicación,85.87,0.155,-0.159,0.155,-0.212,-0.032,2017,Ancla,,,,,,,,,,,,
112,159,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,24273,ATP-EDUFIS.45,"A partir de un listado de instancias de atención educativa, identificar aquella que dé seguimiento a los alumnos con necesidades educativas especiales",Conocimiento,65.43,0.21,-0.164,-0.088,0.21,-0.238,2017,Ancla,,,,,,,,,,,,
113,269,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.1 Identificación y seguimiento,24273,ATP-EDUFIS.45,"A partir de un listado de instancias de atención educativa, identificar aquella que dé seguimiento a los alumnos con necesidades educativas especiales",Conocimiento,87.36,0.249,-0.234,-0.154,0.249,-0.176,2017,Específico,,,,,,,,,,,,
114,121,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.2 Inclusión de los alumnos,24274,ATP-EDUFIS.46,"A partir de la descripción de necesidades de un alumno, identificar la estrategia que permita favorece su inclusión en la clase de Educación Física.",Aplicación,50.56,0.285,0.285,-0.238,-0.132,-0.266,2017,Específico,,,,,,,,,,,,
115,292,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.2 Inclusión de los alumnos,24274,ATP-EDUFIS.46,"A partir de la descripción de necesidades de un alumno, identificar la estrategia que permita favorece su inclusión en la clase de Educación Física.",Aplicación,89.96,0.196,-0.204,-0.215,-0.029,0.196,2017,Específico,,,,,,,,,,,,
116,817,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,51875,ATP-EDUFIS.47.A,"A partir de un contenido aplicado en Educación Física, identificar la acción de asesoría que favorece las adecuaciones curriculares para atender alumnos con alguna discapacidad",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
117,818,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,51875,ATP-EDUFIS.47.A,"A partir de un contenido aplicado en Educación Física, identificar la acción de asesoría que favorece las adecuaciones curriculares para atender alumnos con alguna discapacidad",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,
118,816,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,51875,ATP-EDUFIS.47.A,"A partir de un contenido aplicado en Educación Física, identificar la acción de asesoría que favorece las adecuaciones curriculares para atender alumnos con alguna discapacidad",Aplicación,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,
119,123,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,24276,ATP-EDUFIS.48,"A partir de procesos de acción del docente de Educación Física, identificar las adecuaciones curriculares que favorecen el aprendizaje de un alumno con aptitudes sobresalientes",Comprensión,75.84,0.359,-0.198,-0.274,-0.267,0.359,2017,Específico,,,,,,,,,,,,
120,63,1,RS,2. Estrategias para la asesoría,"2.5 Atención a necesidades educativas especiales, discapacidad y aptitudes sobresalientes",2.5.3 Adecuaciones curriculares,24276,ATP-EDUFIS.48,"A partir de procesos de acción del docente de Educación Física, identificar las adecuaciones curriculares que favorecen el aprendizaje de un alumno con aptitudes sobresalientes",Comprensión,77.7,0.324,0.324,-0.16,-0.293,-0.257,2017,Específico,,,,,,,,,,,,
